Data,Hora,Curva Brusca,Créditos,Zigue Zague,Aceleração Anômala
2024/12/13,20:40:02,true.,10,,
2024/12/13,20:40:06,true.,-20,,
2024/12/13,20:40:10,true.,-50,,
2024/12/13,20:40:15,true.,-80,,
2024/12/13,20:40:19,true.,-110,,
2024/12/13,20:40:24,false.,-100,,
2024/12/13,20:40:28,false.,-90,,
2024/12/13,20:40:33,false.,-80,,
2024/12/13,20:40:37,false.,-100,true,false
2024/12/13,20:40:41,false.,-90,,
2024/12/13,20:40:46,false.,-80,,
2024/12/13,20:40:50,false.,-70,,
2024/12/13,20:40:55,false.,-60,,
2024/12/13,20:40:59,true.,-90,,
2024/12/13,20:41:04,true.,-120,,
2024/12/13,20:41:08,true.,-150,,
2024/12/13,20:41:12,true.,-180,,
2024/12/13,20:41:17,true.,-210,,
2024/12/13,20:41:21,true.,-220,false,false
2024/12/13,20:41:26,true.,-250,,
2024/12/13,20:41:30,false.,-240,,
2024/12/13,20:41:35,false.,-230,,
2024/12/13,20:41:39,false.,-220,,
2024/12/13,20:41:43,false.,-210,,
2024/12/13,20:41:48,false.,-200,,
2024/12/13,20:41:52,false.,-190,,
2024/12/13,20:41:57,true.,-220,,
2024/12/13,20:42:01,false.,-210,,
2024/12/13,20:42:05,false.,-230,true,false
2024/12/13,20:42:10,false.,-220,,
2024/12/13,20:42:14,false.,-210,,
2024/12/13,20:42:19,true.,-240,,
2024/12/13,20:42:23,true.,-270,,
2024/12/13,20:42:27,true.,-300,,
2024/12/13,20:42:32,true.,-330,,
2024/12/13,20:42:36,true.,-360,,
2024/12/13,20:42:41,false.,-350,,
2024/12/13,20:42:46,false.,-340,,
2024/12/13,20:42:50,false.,-360,true,false
2024/12/13,20:42:54,false.,-350,,
2024/12/13,20:42:58,false.,-340,,
2024/12/13,20:43:03,false.,-330,,
2024/12/13,20:43:07,false.,-320,,
2024/12/13,20:43:12,false.,-310,,
2024/12/13,20:43:16,false.,-300,,
2024/12/13,20:43:20,false.,-290,,
2024/12/13,20:43:25,false.,-280,,
2024/12/13,20:43:29,false.,-270,,
2024/12/13,20:43:34,true.,-330,true,false
2024/12/13,20:43:38,false.,-320,,
2024/12/13,20:43:42,false.,-310,,
2024/12/13,20:43:47,false.,-300,,
2024/12/13,20:43:52,false.,-290,,
2024/12/13,20:43:56,false.,-280,,
2024/12/13,20:44:00,false.,-270,,
2024/12/13,20:44:05,false.,-260,,
2024/12/13,20:44:09,false.,-250,,
2024/12/13,20:44:14,false.,-240,,
2024/12/13,20:44:18,false.,-320,true,true
2024/12/13,20:44:22,false.,-310,,
2024/12/13,20:44:27,false.,-300,,
2024/12/13,20:44:31,false.,-290,,
2024/12/13,20:44:35,false.,-280,,
2024/12/13,20:44:40,false.,-270,,
2024/12/13,20:44:44,false.,-260,,
2024/12/13,20:44:49,false.,-250,,
2024/12/13,20:44:53,false.,-240,,
2024/12/13,20:44:57,false.,-230,,
2024/12/13,20:45:02,false.,-310,true,true
2024/12/13,20:45:06,false.,-300,,
2024/12/13,20:45:11,false.,-290,,
2024/12/13,20:45:15,false.,-280,,
2024/12/13,20:45:20,false.,-270,,
2024/12/13,20:45:24,false.,-260,,
2024/12/13,20:45:28,false.,-250,,
2024/12/13,20:45:33,false.,-240,,
2024/12/13,20:45:37,false.,-230,,
2024/12/13,20:45:41,false.,-220,,
2024/12/13,20:45:46,false.,-240,true,false
2024/12/13,20:45:50,false.,-230,,
2024/12/13,20:45:55,false.,-220,,
2024/12/13,20:45:59,false.,-210,,
2024/12/13,20:46:03,false.,-200,,
2024/12/13,20:46:07,false.,-190,,
2024/12/13,20:46:12,false.,-180,,
2024/12/13,20:46:16,false.,-170,,
2024/12/13,20:46:20,false.,-160,,
2024/12/13,20:46:25,false.,-150,,
2024/12/13,20:46:29,false.,-170,true,false
2024/12/13,20:46:34,false.,-160,,
2024/12/13,20:46:38,false.,-150,,
2024/12/13,20:46:42,false.,-140,,
2024/12/13,20:46:47,false.,-130,,
2024/12/13,20:46:51,false.,-120,,
2024/12/13,20:46:56,false.,-110,,
2024/12/13,20:47:00,false.,-100,,
2024/12/13,20:47:04,false.,-90,,
2024/12/13,20:47:09,false.,-80,,
2024/12/13,20:47:13,false.,-100,true,false
2024/12/13,20:47:17,false.,-90,,
2024/12/13,20:47:22,false.,-80,,
2024/12/13,20:47:26,false.,-70,,
2024/12/13,20:47:31,false.,-60,,
2024/12/13,20:47:35,false.,-50,,
2024/12/13,20:47:40,false.,-40,,
2024/12/13,20:47:44,false.,-30,,
2024/12/13,20:47:48,false.,-20,,
2024/12/13,20:47:53,false.,-10,,
2024/12/13,20:47:57,false.,-30,true,false
2024/12/13,20:48:02,false.,-20,,
2024/12/13,20:48:06,false.,-10,,
2024/12/13,20:48:10,false.,0,,
2024/12/13,20:48:14,false.,10,,
2024/12/13,20:48:19,false.,20,,
2024/12/13,20:48:23,false.,30,,
2024/12/13,20:48:27,false.,40,,
2024/12/13,20:48:32,false.,50,,
2024/12/13,20:48:36,false.,60,,
2024/12/13,20:48:41,false.,40,true,false
2024/12/13,20:48:45,false.,50,,
2024/12/13,20:48:49,false.,60,,
